id,main url,title,price,category,images,short desc,attribute 1,value 1,attribute 2,value 2,attribute 3,value 3,attribute 4,value 4,attribute 5,value 5,attribute 6,value 6,attribute 7,value 7,attribute 8,value 8,attribute 9,value 9,attribute 10,value 10,attribute 11,value 11,attribute 12,value 12,attribute 13,value 13,attribute 14,value 14,attribute 15,value 15,attribute 16,value 16,attribute 17,value 17,attribute 18,value 18,attribute 19,value 19,attribute 20,value 20,attribute 21,value 21,attribute 22,value 22,attribute 23,value 23,attribute 24,value 24,attribute 25,value 25,attribute 26,value 26,attribute 27,value 27,attribute 28,value 28,attribute 29,value 29,attribute 30,value 30,attribute 31,value 31
2093,https://damatajhiz.com/products/4369/مبدل-صفحه-ای-2500-لیتری-زیلمت-مدل-zb315-40,مبدل صفحه ای 2500 لیتری زیلمت مدل ZB315-40,مبدل حرارتی›مبدل صفحه ای زیلمت›,https://damava.ir/wp-content/uploads/2022/new/sarmayesh/2093/1.jpg,<ol><li>دارای ظرفیت 2500 لیتری</li><li>دارای بدنه ای از جنس استیل </li><li>فشار کار : 8 bar</li><li>توان حرارتی :125.000 Kcal/Hr</li><li>قطر لوله های مدار گرمایش : رفت و برگشت از دیگ (1/2)</li></ol>,مدل,ZB315-40,نوع,آبگرم مصرفی,کاربری,گرمایشی,ظرفیت حرارتی (Kcal/Hr),125000,ظرفیت گرمایشی (BTU/h),496040,فشار کار (bar),8,حداکثر دمای آب مدار آب گرم (C),60,قطر لوله های مدار گرمایش (inch),رفت و برگشت از دیگ (1/2),قطر لوله های مدار آب گرم مصرفی (inch),رفت و برگشت آبگرم مصرفی (1/2),دامنه کارکرد,-10 الی +120 سانتیگراد,ظرفیت (Lit),2500,وزن(kg),4.31,ابعاد(mm),طول,گارانتی,گارانتی اصالت و سلامت کالا,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2094,https://damatajhiz.com/products/4415/پرده-هوای-فراز-کاویان-توکار-سقفی-مدل-fm4018cw-l,پرده هوای فراز کاویان (توکار) سقفی مدل FM4018CW-L,پرده هوا›پرده هوای فراز کاویان›,"https://damava.ir/wp-content/uploads/2022/new/sarmayesh/2094/1.jpg,https://damava.ir/wp-content/uploads/2022/new/sarmayesh/2094/2.jpg",<ol><li>طول دستگاه :180 سانتی متر</li><li>دارای ریموت کنترل و لیمیت سوئیچ</li><li>الکترو موتور دو دور- تک فاز</li><li>قابليت مجهز شدن به كوئل آبگرم و هيتر برقي</li><li>قابلیت روشن و خاموش شدن اتوماتیک هم زمان با باز و بسته شدن درب</li></ol>,مدل ,(توکار) سقفی مدل FM4018CW-L,ابعاد   cm   , (طول),180,ابعاد   cm   , (عمق),22,ابعاد   cm   , (ارتفاع),23,وزن(kg),29,حجم هوادهیm3/h (میزان صدا (dB)),دور کند,حجم هوادهیm3/h (قدرت موتور (w)),2000,میزان صدا (dB) (قدرت موتور (w)),دور تند,میزان صدا (dB) (برق مصرفی),2800,قدرت موتور (w) (برق مصرفی),دور کند,گارانتی, 24 ماه گارانتی قطعات - 60 ماه گارانتی الکتروموتور,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2095,https://damatajhiz.com/products/4510/مشعل-گازوئیل-سوز-هوفمات-مدل-sl5mz,مشعل گازوئیل سوز هوفمات مدل SL5MZ,مشعل›,https://damava.ir/wp-content/uploads/2022/new/sarmayesh/2095/1.jpg,<ol><li>حداکثر قدرت گرمایش: 2.000.000 Kcal/hr</li><li>سوخت مصرفی: گازوئیل</li><li>نحوه عملكرد: دو مرحله اي</li><li>نوع کنترل : ساترونیک</li><li>قدرت موتور: 4000 W</li></ol>,مدل,,SL5MZ,نوع کنترل,حداکثر قدرت گرمایش,نوع سوخت,2.000.000 کیلوکالری بر ساعت,نوع موتور دمپر,نحوه احتراق,عملکرد دمپر هوا ,دو مرحله اي,نوع پمپ,ساترونیک,توان موتور,گازوئیل,سایز فن ,SQN - 31,تابلو کنترل,LKS310,پرشر سوئیچ گاز,E6,پرشر سوئیچ هوا,4000 وات,گارانتی,1 سال گارانتی,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2096,https://damatajhiz.com/products/4506/پرده-هوای-ایستاده-فراز-کاویان-مدل-v-lux4025-hw,پرده هوای ایستاده فراز کاویان مدل V-LUX4025-HW,پرده هوا›,"https://damava.ir/wp-content/uploads/2022/new/sarmayesh/2096/1.jpg,https://damava.ir/wp-content/uploads/2022/new/sarmayesh/2096/2.jpg",<ol><li>دو دور کارکرد کم و زیاد</li><li>قابلیت نصب در دو حالت عمودی و افقی</li><li>امکان سفارش در رنگ‌های متنوع یا استیل</li><li>امکان نصب کویل آبی یا برقی</li><li>کشور سازنده: ایران</li></ol>,نموذج,V-LUX 4025-HW,الوزن (kg),116,مادة الصلب,ST12,حجم التهوية m3/h (استهلاك الطاقة),حركة بطيئة,حجم التهوية m3/h,3500,گارانتی,گارانتی اصالت کالا,گارانتی, 24 ماه گارانتی قطعات - 60 ماه گارانتی الکتروموتور,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2097,https://damatajhiz.com/products/4902/جت-هیتر-گازوئیلی-نیرو-تهویه-البرز-مدل-mle-50,جت هیتر گازوئیلی نیرو تهویه البرز مدل MLE-50,هیتر ›هیتر و جت هیتر نیرو تهویه البرز›,"https://damava.ir/wp-content/uploads/2022/new/sarmayesh/2097/1.jpg,https://damava.ir/wp-content/uploads/2022/new/sarmayesh/2097/2.jpg,https://damava.ir/wp-content/uploads/2022/new/sarmayesh/2097/3.jpg",<ol><li>نوع سوخت: گازوئیل</li><li> میزان هوادهی: 3500 مترمکعب بر ساعت</li><li> فضای قابل گرمایش: 2000-500 مترمکعب</li></ol>,مدل,MLE-50,نوع سوخت,گازوئیل,توان حرارتی (KW),58,ظرفیت حرارتی (Kcal/Hr),"50,000",هوادهی (m3/hr),3500,مصرف سوخت (Litr/Hr),5,فضای تحت پوشش (m3),500-2000,جریان برق مصرفی (A),1.8,برق مصرفی ,تکفاز 220 ولت,ارتفاع (cm),46,عرض (cm),33,طول (cm),100,وزن با پایه (Kg),32,گارانتی,1 سال گارانتی,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2098,https://damatajhiz.com/products/4890/هیتر-تابشی-گرماسان-مدل-mr-55l,هیتر تابشی گرماسان مدل MR-55L,هیتر ›هیتر تابشی ›,"https://damava.ir/wp-content/uploads/2022/new/sarmayesh/2098/1.jpg,https://damava.ir/wp-content/uploads/2022/new/sarmayesh/2098/2.jpg,https://damava.ir/wp-content/uploads/2022/new/sarmayesh/2098/3.jpg",<ol><li>نوع دستگاه: هیتر تابشی</li><li>راندمان : %92.5</li><li> نوع سوخت :گاز طبیعی و گاز مایع </li><li>طول دستگاه: 15 متر</li><li>عرض دستگاه: 46 سانتی متر</li></ol>,مدل,MR-55L,ظرفیت حرارتی (Kcal/Hr),"50,000",راندمان,92.5,مصرف گاز طبیعی (m3/h),5.4,مصرف گاز مایع (kg/h),4,طول (m),15,عرض (cm),46,وزن (kg),146,برق مصرفی (V - W),220v - 100w,گارانتی,3 سال گارانتی,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2099,https://damatajhiz.com/products/4948/رادیاتور-پنلی-120-سانتی-لورچ-مدل-افروز,رادیاتور پنلی 120 سانتی لورچ مدل افروز,"رادیاتور فولادی،پنلی،برقی›رادیاتور پنلی لورچ›","https://damava.ir/wp-content/uploads/2022/new/sarmayesh/2099/1.jpg,https://damava.ir/wp-content/uploads/2022/new/sarmayesh/2099/2.jpg,https://damava.ir/wp-content/uploads/2022/new/sarmayesh/2099/3.jpg,https://damava.ir/wp-content/uploads/2022/new/sarmayesh/2099/4.jpg",<ol><li>نصب آسان</li><li>خط تولید تمام اتوماتیک و جوشکاری یکنواخت و بدون عیب</li><li>راندمان و حرارت دهی بالا</li><li>سازگار با انوع پکیج</li><li>امکان تولید رادیاتورهای دو طرف به وسیله نصب با بست گیره ای</li></ol>,مدل,AFRUZ-120,ظرفیت حرارتی(kcal/h),2256,ارتفاع پنل(mm),555,طول پنل(mm),1200,ضخامت پنل(mm),104,وزن(kg),36.12,حجم آبگیری(lit),6.82,آکس (فاصله بین لوله های ورودی و خروجی آب)(mm),500,گارانتی,12 سال گارانتی طلایی,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100,https://damatajhiz.com/products/4980/رسوب-زدا-الكترونيكی-پاکاب-کنترل-مدل-pac-01,رسوب زدا الكترونيكی پاکاب کنترل مدل PAC-01,سختی گیر آب›رسوبــزدا الكترونيكی پاکاب کنترل›,https://damava.ir/wp-content/uploads/2022/new/sarmayesh/2100/1.jpg,<ol><li>نوع : رسوب زدای الکترونیکی</li><li>سایز لوله : /14 1 اینچ</li><li>توان مصرفی : 3 وات</li><li>ابعاد : 40×95×175 میلی متر</li><li>دارای نصب آسان و بدون نیاز به لوله کشی</li></ol>,گارانتی,3 سال گارانتی ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2101,https://damatajhiz.com/products/3823/اواپراتور-صفحه-ای-یکپارچه-هپاکو-مدل-hpe-30,اواپراتور صفحه ای یکپارچه هپاکو مدل HPE-30,مبدل حرارتی›اواپراتور هپاکو›,"https://damava.ir/wp-content/uploads/2022/new/sarmayesh/2101/1.jpg,https://damava.ir/wp-content/uploads/2022/new/sarmayesh/2101/2.jpg,https://damava.ir/wp-content/uploads/2022/new/sarmayesh/2101/3.jpg","<ol><li>تن برودتی : 3 تن تبرید</li><li>ابعاد (قطر،عرض، ارتفاع): 87.2*111*311 میلی متر</li><li>بدنه از جنس استنلس استیل 316SS</li><li>بازدهی بالا و مقاوم در برابر خوردگی</li><li>حجم کم، نصب آسان و قیمت مناسب</li></ol>",مدل,HPE-30,ظرفیت(Ton),3,حداکثر فشار کاری(bar),30,فشار تست(bar),43,نوع اتصال ورودی و خروجی آب,NPT Male Threaded, سایز اتصالات ورودی و خروجی آب (Inch), 1*2, نوع اتصالات ورودی و خروجی گاز, جوشی,سایز اتصالات ورودی و خروجی گاز (Inch),"7/8, 5/8",ابعاد (mm) (قطر),87.2,ابعاد (mm) (عرض),111,ابعاد (mm) (,ارتفاع ,),311, جنس صفحات, استنلس استیل SS316,گارانتی,2 سال گارانتی,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2102,https://damatajhiz.com/products/4304/منبع-انبساط-بسته-24-لیتری-htm,منبع انبساط بسته 24 لیتری HTM,منبع آب›منبع انبساط بسته HTM›,https://damava.ir/wp-content/uploads/2022/new/sarmayesh/2102/1.jpg,<ol><li>ظرفیت منبع : 24 لیتری</li><li>فشار کار : 10 بار</li><li>جنس فلنچ منبع : استیل</li><li>سایز اتصال : 1 اینچ</li><li>وزن منبع : 4 کیلوگرم</li></ol>,مدل,منبع انبساط بسته 24 لیتری HTM,ظرفیت,24 لیتری,وزن,4 کیلوگرم,سایز اتصال,1 اینچ,ارتفاع,47 سانتی متر,قطر,28 سانتی متر,فشار کاری,10 بار,کشور سازنده,ایران و ایتالیا,جنس فلنچ منبع,استیل,گارانتی ,2 سال گارانتی پوسته و 1 سال گارانتی تیوپ,گارانتی,2 سال گارانتی شرکت اصلی,گارانتی,2 سال گارانتی پوسته و 1 سال گارانتی تیوپ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2103,https://damatajhiz.com/products/4945/رادیاتور-پنلی-80-سانتی-لورچ-مدل-افروز,رادیاتور پنلی 80 سانتی لورچ مدل افروز,"رادیاتور فولادی،پنلی،برقی›رادیاتور پنلی لورچ›","https://damava.ir/wp-content/uploads/2022/new/sarmayesh/2103/1.jpg,https://damava.ir/wp-content/uploads/2022/new/sarmayesh/2103/2.jpg,https://damava.ir/wp-content/uploads/2022/new/sarmayesh/2103/3.jpg,https://damava.ir/wp-content/uploads/2022/new/sarmayesh/2103/4.jpg","<ol><li>ظرفیت حرارتی: 1504 کیلو کالری بر ساعت</li><li>ابعاد پنل (ارتفاع، ضخامت، طول): 555*104*800 میلیمتر</li><li>آکس (فاصله بین لوله های ورودی و خروجی آب): 500 میلیمتر</li><li>حجم آبگیری: 4.54 لیتر</li><li>راندمان و حرارت دهی بالا</li></ol>",مدل,AFRUZ-80,ظرفیت حرارتی(kcal/h),1504,ارتفاع پنل(mm),555,طول پنل(mm),800,ضخامت پنل(mm),104,وزن(kg),24.08,حجم آبگیری(lit),4.54,آکس (فاصله بین لوله های ورودی و خروجی آب)(mm),500,گارانتی,12 سال گارانتی طلایی,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2104,https://damatajhiz.com/products/3425/مبدل-حرارتی-صفحه-ای-آلفالاوال-مدل-cb-14-42,مبدل حرارتی صفحه ای آلفالاوال مدل CB 14-42,مبدل حرارتی›مبدل حرارتی صفحه ای آلفالاوال›,"https://damava.ir/wp-content/uploads/2022/new/sarmayesh/2104/1.jpg,https://damava.ir/wp-content/uploads/2022/new/sarmayesh/2104/2.jpg",<ol><li>بدنه ای از جنس استینلس استیل S.S.316</li><li>فشار کار : 25 bar</li><li>توان حرارتی :75.000 Kcal/Hr</li><li>سایز لوله ورودی و خرو جی : طرف سرد 3/4</li><li>سایز لوله ورودی و خرو جی :  طرف گرم  3/4</li></ol>,مدل,CB 14-42,ظرفیت حرارتی Kcal/Hr,"75,000",دبی آب مصرفی (Lit/hr) در t=50°C∆ ,1500,فشار کار bar,25,تعداد صفحات,42,سایز لوله ورودی و خروجی از دیگ (in),3/4,سایز لوله ورودی و خروجی آب مصرفی (in),3/4,ابعاد mm (,ارتفاع,),194,ابعاد mm (,عرض,),80,ابعاد mm (,عمق,),102.5,وزن kg,2.8,جنس ,استنلس استیل 316,گارانتی,1 سال گارانتی,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2105,https://damatajhiz.com/products/4305/منبع-انبساط-بسته-60-لیتری-htm,منبع انبساط بسته 60 لیتری HTM,منبع آب›منبع انبساط بسته HTM›,https://damava.ir/wp-content/uploads/2022/new/sarmayesh/2105/1.jpg,<ol><li>ظرفیت : 60 لیتری</li><li>دارای فشار کار 10 بار</li><li>دارای جنس فلنچ استیل</li><li>دارای رنگ الکترواستاتیک</li><li>مناسب جهت استفاده در مناطق مرطوب</li></ol>,مدل,منبع انبساط بسته 60 لیتری HTM,ظرفیت,60 لیتری,وزن,12 کیلوگرم,سایز اتصال,1 اینچ,ارتفاع,66 سانتی متر,قطر,40.9 سانتی متر,فشار کاری,10 بار,کشور سازنده,ایران و ایتالیا,جنس فلنچ منبع,استیل,گارانتی ,2 سال گارانتی پوسته و 1 سال گارانتی تیوپ,گارانتی,2 سال گارانتی شرکت اصلی,گارانتی,2 سال گارانتی پوسته و 1 سال گارانتی تیوپ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2106,https://damatajhiz.com/products/223/هیتر-نفتی-گازوئیلی-انرژی-مدل-510,هیتر نفتی-گازوئیلی انرژی مدل 510,هیتر ›هیتر و بخاری کارگاهی انرژی›,"https://damava.ir/wp-content/uploads/2022/new/sarmayesh/2106/1.jpg,https://damava.ir/wp-content/uploads/2022/new/sarmayesh/2106/2.jpg",<ol><li>نوع سوخت: نفت سفید / گازوئیل</li><li>فضای قابل گرمایش: 600-900 متر مکعب</li><li>قطر دودکش: 15 سانتی متر</li><li>برق مصرفی: تک فاز 220 ولت</li></ol>,مدل,DH 0510,نوع سوخت,نفت-گازوئیل,توان حرارتی (kw),58,توان حرارتی (Kcal /Hr),50000,مصرف سوخت (L/Hr),5.6 - 1.6 گازوئیل / 5.6 - 1.3 نفت سفید,فضای تحت پوشش (m3),900 ~ 600,جریان برق مصرفی (A),-,برق مصرفی ,تک فاز 220 ولت,قطر دودکش (cm),15,ارتفاع (cm),200,عرض (cm),83,عمق (cm),74,وزن (Kg),132,گارانتی,1 سال گارانتی (از زمان نصب) شرکت انرژی,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2107,https://damatajhiz.com/products/2524/پمپ-سيرکولاتور-خطی-گراندفوس-مدل-ups36-50,پمپ سيرکولاتور خطی گراندفوس مدل UPS36-50,پمپ سیرکولاتور›پمپ سيرکولاتور گراندفوس›,"https://damava.ir/wp-content/uploads/2022/new/sarmayesh/2107/1.jpg,https://damava.ir/wp-content/uploads/2022/new/sarmayesh/2107/2.jpg,https://damava.ir/wp-content/uploads/2022/new/sarmayesh/2107/3.jpg,https://damava.ir/wp-content/uploads/2022/new/sarmayesh/2107/4.jpg",<ol><li>موقعیت نصب : خطی</li><li>قطر فلنچ رانش و مکش (قطر لوله اتصال شونده) : 1 اینچ</li><li>قدرت موتور : 0.11 اسب</li><li>دور موتور : 1450 دور در دقیقه </li><li>جنس بدنه : چدن</li></ol>,گارانتی,2 سال گارانتی آبتین,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2108,https://damatajhiz.com/products/2393/پکیج-دیواری-آریستون-مدل-genus-x-35ff,پکیج دیواری آریستون مدل GENUS X 35FF,پکیج دیواری و زمینی›پکیج دیواری›,"https://damava.ir/wp-content/uploads/2022/new/sarmayesh/2108/1.jpg,https://damava.ir/wp-content/uploads/2022/new/sarmayesh/2108/2.jpg,https://damava.ir/wp-content/uploads/2022/new/sarmayesh/2108/3.jpg","<ol><li>حداکثر توان گرمایی : 35000 کیلوکالری بر ساعت</li><li>مساحت تحت پوشش : تا 250 مترمربع</li><li>ابعاد (ارتفاع، عمق، عرض): 77*31.9*44 سانتی متر</li><li>تعداد مبدل حرارتی: دو مبدل</li><li>سیستم عیب یاب الکترونیکی: دارد</li></ol>",گارانتی,30 ماه گارانتی طلایی نیکان,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2109,https://damatajhiz.com/products/2395/پکیج-دیواری-آریستون-مدل-clas-x-24ff,پکیج دیواری آریستون مدل CLAS X 24FF,پکیج دیواری و زمینی›پکیج دیواری›,"https://damava.ir/wp-content/uploads/2022/new/sarmayesh/2109/1.jpg,https://damava.ir/wp-content/uploads/2022/new/sarmayesh/2109/2.jpg",<ol><li>حداکثر توان گرمایی : 24000 کیلوکالری بر ساعت</li><li>مساحت تحت پوشش : تا 160 مترمربع</li><li>تعداد مبدل حرارتی: دو مبدل</li><li>سیستم عیب یاب الکترونیکی: دارد</li><li>فن دودکش : دارد</li></ol>,گارانتی,30 ماه گارانتی طلایی نیکان,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2110,https://damatajhiz.com/products/2396/پکیج-دیواری-آریستون-مدل-clas-x-28ff,پکیج دیواری آریستون مدل CLAS X 28FF,پکیج دیواری و زمینی›پکیج دیواری›,"https://damava.ir/wp-content/uploads/2022/new/sarmayesh/2110/1.jpg,https://damava.ir/wp-content/uploads/2022/new/sarmayesh/2110/2.jpg,https://damava.ir/wp-content/uploads/2022/new/sarmayesh/2110/3.jpg",<ol><li>مساحت تحت پوشش تا: 140 مترمربع</li><li>تعداد مبدل حرارتی: دو مبدل</li><li>سیستم عیب یاب الکترونیکی: دارد</li><li>فن دودکش: دارد</li><li>حداکثر توان گرمایی:24091کیلوکالری برساعت</li></ol>,گارانتی,30 ماه گارانتی طلایی نیکان,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2111,https://damatajhiz.com/products/1753/رادیاتور-برقی-فن-دار-فلر-مدل-or25131,رادیاتور برقی فن دار فلر مدل OR25131,"رادیاتور فولادی،پنلی،برقی›رادیاتور برقی فلر›","https://damava.ir/wp-content/uploads/2022/new/sarmayesh/2111/1.jpg,https://damava.ir/wp-content/uploads/2022/new/sarmayesh/2111/2.jpg,https://damava.ir/wp-content/uploads/2022/new/sarmayesh/2111/3.jpg,https://damava.ir/wp-content/uploads/2022/new/sarmayesh/2111/4.jpg,https://damava.ir/wp-content/uploads/2022/new/sarmayesh/2111/5.jpg,https://damava.ir/wp-content/uploads/2022/new/sarmayesh/2111/6.jpg,https://damava.ir/wp-content/uploads/2022/new/sarmayesh/2111/7.jpg,https://damava.ir/wp-content/uploads/2022/new/sarmayesh/2111/8.jpg,https://damava.ir/wp-content/uploads/2022/new/sarmayesh/2111/9.jpg","<ol><li>نوع : برقی</li><li> حداکثر توان گرمایشی: 2500 وات</li><li> مساحت تحت پوشش: تا 25 مترمربع</li><li> تعداد پره : 13 پره</li><li> ابعاد (ارتفاع، عرض، عمق) :64*59*28 سانتی متر</li></ol>",گارانتی,2 سال گارانتی,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2112,https://damatajhiz.com/products/7698/هیتر-تابشی-صنعتی-گرماسازه-مدل-gt-22u,هیتر تابشی صنعتی گرماسازه مدل GT-22U,هیتر ›هیتر تابشی ›,"https://damava.ir/wp-content/uploads/2022/new/sarmayesh/2112/1.jpg,https://damava.ir/wp-content/uploads/2022/new/sarmayesh/2112/2.jpg","<ol><li>مساحت تحت پوشش: 150 متر مربع</li><li>دارای مزیت 14 خم با زاویه تابش بیشتر</li><li>مناسب برای :  کافی‌شاپ‌، رستوران‌، فروشگاه‌</li><li>وجود رفلکتور بالا</li><li>توان حرارتی : 20.000 kcal/hr</li></ol>",مدل,GT-22U,ظرفیت حرارتی (Kcal/H),"20,000",ظرفیت حرارتی (KW),22,حداکثر مصرف گاز طبیعی(با فشار خانگی 17.8mbar) m3/hr,2.1,حداقل فاصله ایمنی (cm) (بالای دستگاه),45,حداقل فاصله ایمنی (cm) (کنار دستگاه),60,حداقل فاصله ایمنی (cm) (,زیر لوله‌های آتشخوار,),125,حداقل ارتفاع پیشنهادی نصب (m) (سقفی),3.5,حداقل ارتفاع پیشنهادی نصب (m) (دیواری(زاویه دار)),3,طول کامل دستگاه (m),4.75,عرض دستگاه (cm),51,وزن دستگاه (Kg),85,گارانتی,5 سال گارانتی ,گارانتی,گارانتی اصلی گرماسازه,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2113,https://damatajhiz.com/products/126/رسوب-زدای-آپنیک-کیان-فراگیر-مدل-l200,رسوب زدای آپنیک کیان فراگیر مدل L200,سختی گیر آب›رسوب زدای آپنیک کیان فراگیر›,https://damava.ir/wp-content/uploads/2022/new/sarmayesh/2113/1.jpg,<ol><li>کاربرد : مبدل های حرارتی خانگی تا 2 اینچ</li><li>برق مصرفی : 10 وات</li><li>دارای نصب آسان</li><li>بدون نیاز به لوله کشی</li><li>ابعاد : 9*7*20 سانتیمتر</li></ol>,گارانتی,24 ماه گارانتی تعویض,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2114,https://damatajhiz.com/products/855/بهارساز-انرژی-مدل-680,بهارساز انرژی مدل 680,هیتر ›هیتر و بخاری کارگاهی انرژی›,"https://damava.ir/wp-content/uploads/2022/new/sarmayesh/2114/1.jpg,https://damava.ir/wp-content/uploads/2022/new/sarmayesh/2114/2.jpg,https://damava.ir/wp-content/uploads/2022/new/sarmayesh/2114/3.jpg",<ol><li>نوع سوخت: گاز طبیعی</li><li> فضای قابل گرمایش/سرمایش: 900-450 مترمکعب</li><li> برق مصرفی: تک فاز 220 ولت</li><li> دارای سیستم اتوماتیک شیر دو مرحله‌ای</li><li> مناسب برای سیستم کانال کشی هوا</li></ol>,مدل,GM 0680 (بهار ساز),نوع سوخت,گاز طبیعی,توان حرارتی (Kcal /Hr),25000-45000,میزان هوادهی (m3/hr),6800,مصرف سوخت (m3/Hr), 4.8 - 2.7,قدرت موتور (HP),3/4,فضای قابل گرمایش/سرمایش (m3),900 /450,جریان برق مصرفی (A),6,برق مصرفی ,تکفاز 220 ولت,قطر دودکش (cm),-,ارتفاع (cm),142,عرض (cm),90,عمق (cm),152,وزن محصول-وزن آب (Kg),50-187,گارانتی,1 سال گارانتی (از زمان نصب) شرکت انرژی,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2115,https://damatajhiz.com/products/2074/مبدل-حرارتی-صفحه-ای-هپاکو-مدل-hp-350,مبدل حرارتی صفحه ای هپاکو مدل HP-350,مبدل حرارتی›مبدل حرارتی صفحه ای هپاکو›,"https://damava.ir/wp-content/uploads/2022/new/sarmayesh/2115/1.jpg,https://damava.ir/wp-content/uploads/2022/new/sarmayesh/2115/2.jpg",<ol><li>بدنه ای از جنس استنلس استیل 316</li><li>حداکثر فشار کار: 30 bar</li><li>توان حرارتی: 175000 Kcal/Hr</li><li>سایز لوله ورودی و خروجی: طرف سرد 1</li><li>سایز لوله ورودی و خروجی: طرف گرم 1/4 1</li></ol>,مدل,HP-350,ظرفیت حرارتی Kcal/Hr,"175,000",دبی آب مصرفی (Lit/hr) در t=50°C∆ ,3500,حداکثر فشار کار bar,30,سایز لوله ورودی و خروجی از دیگ (in),¼ 1,سایز لوله ورودی و خروجی آب مصرفی (in),1,ابعاد mm (,ارتفاع,),306,ابعاد mm (,عرض,),106,ابعاد mm (,عمق,),106,وزن kg,6.9,جنس ,استنلس استیل 316,گارانتی,1 سال گارانتی,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2116,https://damatajhiz.com/products/6845/رادیاتور-پنلی-140-سانتی-لورچ-مدل-رز,رادیاتور پنلی 140 سانتی لورچ مدل رز,"رادیاتور فولادی،پنلی،برقی›رادیاتور پنلی لورچ›","https://damava.ir/wp-content/uploads/2022/new/sarmayesh/2116/1.jpg,https://damava.ir/wp-content/uploads/2022/new/sarmayesh/2116/2.jpg,https://damava.ir/wp-content/uploads/2022/new/sarmayesh/2116/3.jpg,https://damava.ir/wp-content/uploads/2022/new/sarmayesh/2116/4.jpg","<ol><li>ظرفیت حرارتی: 2632 کیلو کالری بر ساعت</li><li>ابعاد پنل (ارتفاع، ضخامت، طول): 555*104*1400 میلیمتر</li><li>آکس (فاصله بین لوله های ورودی و خروجی آب): 500 میلیمتر</li><li>حجم آبگیری: 7.95 لیتر</li><li>راندمان و حرارت دهی بالا</li></ol>",مدل,ROSE-140,ظرفیت حرارتی(kcal/h),2632,ارتفاع پنل(mm),555,طول پنل(mm),1400,ضخامت پنل(mm),104,وزن(kg),42.14,حجم آبگیری(lit),7.95,آکس (فاصله بین لوله های ورودی و خروجی آب)(mm),500,گارانتی,12 سال گارانتی طلایی لورچ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
